index,train_loss
168,4.548370838165283
169,4.573981285095215
170,4.5231733322143555
171,4.363965034484863
172,4.442180633544922
173,4.467777252197266
174,4.446109771728516
175,4.472715854644775
176,4.473758220672607
177,4.453269004821777
178,4.487277984619141
179,4.427616596221924
180,4.49547815322876
181,4.429203033447266
182,4.475886344909668
183,4.4812703132629395
184,4.366828441619873
185,4.430550575256348
186,4.394482612609863
187,4.4096903800964355
188,4.512314796447754
189,4.394011497497559
190,4.4617509841918945
191,4.417721271514893
192,4.550543785095215
193,4.380918502807617
194,4.399370193481445
195,4.352699279785156
196,4.454676628112793
197,4.381070613861084
198,4.364581108093262
199,4.547554016113281
200,4.440525054931641
201,4.3155107498168945
202,4.439549922943115
203,4.463831424713135
204,4.338619232177734
205,4.464725971221924
206,4.504781723022461
207,4.467493057250977
208,4.425258636474609
209,4.416378974914551
210,4.433780670166016
211,4.507222652435303
212,4.605835437774658
213,4.518503189086914
214,4.640322685241699
215,4.431575775146484
216,4.519005298614502
217,4.49200439453125
218,4.441033363342285
219,4.503678321838379
220,4.553372383117676
221,4.445510387420654
222,4.394783973693848
223,4.518921375274658
224,4.483587741851807
225,4.417841911315918
226,4.540954113006592
227,4.326838970184326
228,4.436373710632324
229,4.3684587478637695
230,4.365992069244385
231,4.3408098220825195
232,4.453807830810547
233,4.476681709289551
234,4.418572425842285
235,4.44246244430542
236,4.429421424865723
237,4.432034492492676
238,4.431934356689453
239,4.385027885437012
240,4.34324836730957
241,4.442224979400635
242,4.348121643066406
243,4.479422092437744
244,4.493661880493164
245,4.421766757965088
246,4.359618663787842
247,4.301375389099121
248,4.3861308097839355
249,4.264920234680176
250,4.51364803314209
251,4.429283142089844
252,4.427975654602051
253,4.430988311767578
254,4.397834300994873
255,4.51057767868042
256,4.512207984924316
257,4.389079570770264
258,4.433537006378174
259,4.467947006225586
260,4.363350868225098
261,4.474606513977051
262,4.401308536529541
263,4.427812576293945
264,4.349050045013428
265,4.327162742614746
266,4.313273906707764
267,4.411247253417969
268,4.376095294952393
269,4.363216400146484
270,4.385732650756836
271,4.402094841003418
272,4.432371139526367
273,4.46088171005249
274,4.298232078552246
275,4.339410305023193
276,4.469491004943848
277,4.371133804321289
278,4.401251792907715
279,4.398103713989258
280,4.452487468719482
281,4.432272434234619
282,4.488454818725586
283,4.352929592132568
284,4.464364051818848
285,4.463624000549316
286,4.402562141418457
287,4.345879554748535
288,4.286129474639893
289,4.364617347717285
290,4.348139762878418
291,4.358139991760254
292,4.31544303894043
293,4.289340019226074
294,4.186786651611328
295,4.414465427398682
296,4.323591709136963
297,4.303420543670654
298,4.334739685058594
299,4.294114112854004
300,4.350739002227783
301,4.402906894683838
302,4.426602363586426
303,4.458624362945557
304,4.417103290557861
305,4.295412063598633
306,4.390936851501465
307,4.399133682250977
308,4.339359283447266
309,4.366096496582031
310,4.307557582855225
311,4.268721580505371
312,4.343312740325928
313,4.3383259773254395
314,4.406294822692871
315,4.417920112609863
316,4.326416969299316
317,4.2764811515808105
318,4.261409759521484
319,4.310583591461182
320,4.365225791931152
321,4.358155727386475
322,4.297845363616943
323,4.316344261169434
324,4.327938079833984
325,4.407740116119385
326,4.409206390380859
327,4.4941534996032715
328,4.480939865112305
329,4.463792324066162
330,4.2777509689331055
331,4.414248466491699
332,4.333276271820068
333,4.423366546630859
334,4.409259796142578
335,4.403564453125
336,4.2687554359436035
337,4.173498630523682
338,4.326975345611572
339,4.303454399108887
340,4.4070234298706055
341,4.2168378829956055
342,4.2949652671813965
343,4.314436912536621
344,4.327324390411377
345,4.456241607666016
346,4.345094680786133
347,4.399622440338135
348,4.270839691162109
349,4.337985992431641
350,4.332733631134033
351,4.315267562866211
352,4.356424331665039
353,4.290158271789551
354,4.173829078674316
355,4.142627716064453
356,4.376728534698486
357,4.30930233001709
358,4.359462261199951
359,4.365948677062988
360,4.303178787231445
361,4.302652359008789
362,4.240065574645996
363,4.23040771484375
364,4.225136756896973
365,4.350229263305664
366,4.242308616638184
367,4.233663082122803
368,4.255876541137695
369,4.1573805809021
370,4.269493103027344
371,4.187747001647949
372,4.2221293449401855
373,4.241518974304199
374,4.307088851928711
375,4.273121356964111
376,4.292163848876953
377,4.28851842880249
378,4.242171764373779
379,4.15605354309082
380,4.263047695159912
381,4.220701694488525
382,4.262945652008057
383,4.291630744934082
384,4.252908706665039
385,4.208301067352295
386,4.348481178283691
387,4.296126365661621
388,4.2229695320129395
389,4.346926689147949
390,4.134797096252441
391,4.344298839569092
392,4.274456024169922
393,4.30256462097168
394,4.296433448791504
395,4.173514366149902
396,4.160506725311279
397,4.301873207092285
398,4.214548587799072
399,4.2226667404174805
400,4.220407962799072
401,4.32495641708374
402,4.232296943664551
403,4.324957370758057
404,4.22859001159668
405,4.160318374633789
406,4.314265251159668
407,4.1710100173950195
408,4.109987258911133
409,4.204804420471191
410,4.151939392089844
411,4.222081661224365
412,4.098546028137207
413,4.161798477172852
414,4.0758819580078125
415,4.117117881774902
416,4.219776153564453
417,4.210534572601318
418,4.188756465911865
419,4.179091453552246
420,4.268362998962402
421,4.230483055114746
422,4.1621623039245605
423,4.172968864440918
424,4.23547887802124
425,4.208155632019043
426,4.0166754722595215
427,4.18361759185791
428,4.276573657989502
429,4.278575897216797
430,4.285980701446533
431,4.227376937866211
432,4.176297187805176
433,4.289551734924316
434,4.300041675567627
435,4.231130599975586
436,4.141570091247559
437,4.235551834106445
438,4.290503978729248
439,4.186746120452881
440,4.310186862945557
441,4.330960273742676
442,4.502349853515625
443,4.290084362030029
444,4.122020244598389
445,4.255625247955322
446,4.3007493019104
447,4.342032432556152
448,4.416551113128662
449,4.199794769287109
450,4.119755744934082
451,4.290681838989258
452,4.209951400756836
453,4.373287200927734
454,4.339234352111816
455,4.191039562225342
456,4.299429893493652
457,4.195343017578125
458,4.351472854614258
459,4.211066246032715
460,4.255323886871338
461,4.292670726776123
462,4.230901718139648
463,4.266049385070801
464,4.136992454528809
465,4.142265319824219
466,4.171106338500977
467,4.2169389724731445
468,4.1116228103637695
469,4.17091703414917
470,4.265990734100342
471,4.246502876281738
472,4.248392105102539
473,4.212806701660156
474,4.113921165466309
475,4.219801902770996
476,4.215349197387695
477,4.223003387451172
478,4.12566614151001
479,4.25393009185791
480,4.169140815734863
481,4.159292221069336
482,4.197633743286133
483,4.25769567489624
484,4.159871578216553
485,4.202789306640625
486,4.054973125457764
487,4.137260913848877
488,4.2869415283203125
489,4.254688739776611
490,4.237401485443115
491,4.152841091156006
492,4.149967670440674
493,4.135162353515625
494,4.255818843841553
495,4.29376745223999
496,4.255756378173828
497,4.267945289611816
498,4.1251444816589355
499,4.316725730895996
500,4.185608863830566
501,4.184009552001953
502,4.297466278076172
503,4.2084879875183105
504,4.158069610595703
505,4.279451370239258
506,4.247241020202637
507,4.094086170196533
508,4.251959800720215
509,4.188675403594971
510,4.165239334106445
511,4.130246162414551
512,4.0984344482421875
513,4.284711837768555
514,4.111200332641602
515,4.145639896392822
516,4.129620552062988
517,4.141270160675049
518,4.133735656738281
519,4.186655521392822
520,4.223002910614014
521,4.102770805358887
522,4.14682149887085
523,4.109536647796631
524,4.276082515716553
525,4.209717750549316
526,4.144152641296387
527,4.027030944824219
528,4.15589714050293
529,4.174965858459473
530,4.249784469604492
531,4.157129287719727
532,4.115499019622803
533,4.207098960876465
534,4.181848049163818
535,4.101983070373535
536,4.246584892272949
537,4.258543014526367
538,3.9955310821533203
539,4.190645217895508
540,4.153213024139404
541,4.164453506469727
542,4.297052383422852
543,4.193163871765137
544,4.181332588195801
545,4.165619373321533
546,4.065885543823242
547,4.120119571685791
548,4.200639724731445
549,4.197110176086426
550,4.268744468688965
551,4.132510185241699
552,4.0463690757751465
553,4.188336372375488
554,4.051627159118652
555,4.072787284851074
556,4.137202262878418
557,4.2384748458862305
558,4.117525100708008
559,4.1403069496154785
560,4.1466875076293945
561,4.184320449829102
562,4.177001476287842
563,4.042575359344482
564,4.099311828613281
565,4.09288215637207
566,4.116137504577637
567,4.211815357208252
568,4.196711540222168
569,4.140705108642578
570,4.012233734130859
571,4.176754951477051
572,4.128235816955566
573,4.255549430847168
574,3.9599246978759766
575,4.155486106872559
576,4.152161598205566
577,4.215710639953613
578,4.2780585289001465
579,4.186985492706299
580,4.142801284790039
581,4.05188512802124
582,4.080358505249023
583,4.106966495513916
584,4.299801826477051
585,4.211968421936035
586,4.206577301025391
587,4.131617546081543
588,4.045274257659912
589,4.212339401245117
590,4.178556442260742
591,4.175567626953125
592,4.252094745635986
593,4.1555585861206055
594,4.023476600646973
595,4.143548965454102
596,4.167704105377197
597,4.165365219116211
598,4.130297660827637
599,4.096036434173584
600,4.065049648284912
601,4.171730995178223
602,4.198227882385254
603,4.201557636260986
604,4.126701354980469
605,4.113772392272949
606,4.080967426300049
607,4.144690036773682
608,4.024204254150391
609,4.106225967407227
610,4.075092315673828
611,4.108494758605957
612,4.194873809814453
613,4.051446437835693
614,4.13181209564209
615,4.153393268585205
616,4.2360687255859375
617,4.090557098388672
618,4.062283039093018
619,4.130003929138184
620,3.977734327316284
621,4.194384574890137
622,4.138457775115967
623,4.083309173583984
624,4.040058612823486
625,4.101245880126953
626,4.092010498046875
627,4.128379821777344
628,4.114977836608887
629,4.164854049682617
630,4.179853439331055
631,4.095498561859131
632,4.204436779022217
633,4.143380641937256
634,4.124556064605713
635,4.148309707641602
636,4.0861005783081055
637,4.08071231842041
638,4.228906154632568
639,4.205237865447998
640,4.084013938903809
641,4.202995300292969
642,4.0847368240356445
643,4.165154457092285
644,4.0979156494140625
645,4.170315265655518
646,4.231834888458252
647,4.138331413269043
648,4.044124603271484
649,4.054874420166016
650,4.23382568359375
651,4.166666507720947
652,4.195836067199707
653,4.070320129394531
654,4.124709129333496
655,4.1276350021362305
656,4.065454483032227
657,4.1638007164001465
658,4.092100620269775
659,4.099316120147705
660,4.019050598144531
661,4.07321310043335
662,4.12192440032959
663,4.041171073913574
664,3.9315543174743652
665,4.115257740020752
666,4.1101531982421875
667,4.111001968383789
668,4.018025875091553
669,4.083905220031738
670,4.064048767089844
671,3.964045763015747
672,4.04566764831543
673,4.112056732177734
674,4.001285076141357
675,4.047696113586426
676,4.09552526473999
677,3.9774482250213623
678,4.141999244689941
679,3.924957752227783
680,4.099037170410156
681,3.9042165279388428
682,4.038900852203369
683,4.062990665435791
684,4.1518402099609375
685,4.027497291564941
686,4.143734931945801
687,4.0871171951293945
688,4.030691146850586
689,3.960960865020752
690,4.162810802459717
691,4.070948123931885
692,4.1562418937683105
693,3.9702396392822266
694,4.040493488311768
695,3.9781341552734375
696,4.039730548858643
697,3.9843177795410156
698,4.150862693786621
699,4.036416530609131
700,4.080415725708008
701,4.063931941986084
702,4.104170799255371
703,4.06829309463501
704,4.031964302062988
705,4.013811111450195
706,4.05163049697876
707,4.001029014587402
708,3.9457931518554688
709,3.987903356552124
710,4.084306716918945
711,4.051497459411621
712,4.008805274963379
713,4.055507659912109
714,3.882952928543091
715,4.0369110107421875
716,4.059298992156982
717,4.102391242980957
718,4.04566764831543
719,3.9456372261047363
720,3.9663708209991455
721,4.151566505432129
722,4.256808757781982
723,4.027096748352051
724,4.0082902908325195
725,3.983428955078125
726,4.015201091766357
727,4.144684314727783
728,4.134389877319336
729,4.025225639343262
730,4.014126300811768
731,4.073764324188232
732,4.067985534667969
733,4.0967817306518555
734,4.087804794311523
735,4.070387840270996
736,4.224320411682129
737,4.094836711883545
738,4.0422210693359375
739,4.189795970916748
740,4.229569911956787
741,4.215030670166016
742,4.140627861022949
743,4.156624794006348
744,4.0130438804626465
745,4.140499114990234
746,4.19468879699707
747,4.2074360847473145
748,4.1825337409973145
749,4.159212112426758
750,4.082954406738281
751,4.093880653381348
752,4.177676200866699
753,4.112815856933594
754,4.164880752563477
755,4.021612644195557
756,4.000545024871826
757,3.973592758178711
758,4.027619361877441
759,4.107165336608887
760,4.057413101196289
761,3.925926446914673
762,4.095155715942383
763,4.16251277923584
764,4.0582685470581055
765,4.0535125732421875
766,4.077882289886475
767,3.9763052463531494
768,4.033337116241455
769,4.022550582885742
770,4.0372419357299805
771,4.166626930236816
772,4.037837028503418
773,3.903958797454834
774,4.060788154602051
775,3.948977470397949
776,4.161506652832031
777,4.042129039764404
778,4.132524490356445
779,3.940640926361084
780,4.07249116897583
781,3.99714994430542
782,4.121618270874023
783,4.0442681312561035
784,3.9870264530181885
785,4.014715671539307
786,4.0884881019592285
787,3.9699249267578125
788,4.027738571166992
789,4.038662910461426
790,3.9366307258605957
791,4.018754005432129
792,3.8961570262908936
793,4.049957275390625
794,3.993452787399292
795,4.005560874938965
796,4.040960311889648
797,3.9147114753723145
798,4.086758136749268
799,3.9797439575195312
800,3.8946144580841064
801,4.029558181762695
802,3.910438060760498
803,3.9980814456939697
804,4.0233964920043945
805,4.01824951171875
806,4.088746070861816
807,4.033580780029297
808,4.010026931762695
809,3.9602205753326416
810,4.008949279785156
811,3.9629573822021484
812,3.987537145614624
813,3.9599993228912354
814,3.9986982345581055
815,4.027739524841309
816,3.921344757080078
817,4.08244514465332
818,4.073314189910889
819,4.0165324211120605
820,4.052042484283447
821,3.895822048187256
822,3.9879589080810547
823,3.960134506225586
824,4.043904781341553
825,4.012153625488281
826,3.94561767578125
827,4.095041275024414
828,3.822108030319214
829,3.904445171356201
830,4.0615949630737305
831,3.9293501377105713
832,4.061266899108887
833,4.010200500488281
834,3.9632108211517334
835,3.9020934104919434
836,4.011707782745361
837,3.990536689758301
838,3.928004741668701
839,4.033286094665527
840,4.035045146942139
841,4.062273025512695
842,3.9267096519470215
843,3.9827847480773926
844,3.902010679244995
845,3.951024055480957
846,3.86622953414917
847,4.040401935577393
848,4.002437591552734
849,3.9747729301452637
850,4.020381450653076
851,3.8268752098083496
852,3.961714744567871
853,4.050050735473633
854,3.998209238052368
855,4.063811302185059
856,3.911792278289795
857,3.9298624992370605
858,3.993722438812256
859,4.086707592010498
860,4.050840854644775
861,4.015118598937988
862,3.98494291305542
863,3.962390899658203
864,3.92788028717041
865,4.1088104248046875
866,3.91752028465271
867,4.035396575927734
868,4.15119743347168
869,3.957916259765625
870,3.8904356956481934
871,3.9610042572021484
872,4.164271354675293
873,4.017611503601074
874,3.9738287925720215
875,4.054177284240723
876,3.881284236907959
877,3.992661237716675
878,3.9903080463409424
879,4.096128463745117
880,4.062028884887695
881,4.031527519226074
882,3.9362659454345703
883,4.0648193359375
884,4.136018753051758
885,4.021854877471924
886,4.11386251449585
887,4.001086711883545
888,3.85516095161438
889,4.009576320648193
890,4.043484687805176
891,4.057819366455078
892,3.966695785522461
893,4.0402655601501465
894,3.938382148742676
895,4.09445333480835
896,4.0967302322387695
897,3.99045729637146
898,4.125905990600586
899,3.9516067504882812
900,3.895928144454956
901,3.959353446960449
902,3.960725784301758
903,3.9486899375915527
904,3.921576499938965
905,3.991612195968628
906,3.875258445739746
907,3.961090564727783
908,3.936159610748291
909,3.987427234649658
910,4.022047519683838
911,4.044445514678955
912,3.942232131958008
913,3.867769241333008
914,3.975369930267334
915,4.012872219085693
916,3.958268404006958
917,3.931701421737671
918,3.8593990802764893
919,3.9883413314819336
920,4.028712272644043
921,3.90287446975708
922,4.018817901611328
923,4.003134727478027
924,3.838657855987549
925,3.9063751697540283
926,3.940255641937256
927,3.8201639652252197
928,4.041903972625732
929,4.027990341186523
930,3.8515286445617676
931,3.8365955352783203
932,3.8841118812561035
933,3.9466779232025146
934,4.035752296447754
935,3.890137195587158
936,3.962639570236206
937,4.008243560791016
938,3.889591693878174
939,3.9372191429138184
940,3.8948402404785156
941,3.9218909740448
942,3.881312847137451
943,3.8409152030944824
944,3.9121832847595215
945,3.9420957565307617
946,4.0460357666015625
947,3.8364152908325195
948,3.8977527618408203
949,3.857351303100586
950,3.9492545127868652
951,3.92470383644104
952,3.8637948036193848
953,3.847322940826416
954,3.8795080184936523
955,3.9479966163635254
956,4.011808395385742
957,4.02522611618042
958,3.8736255168914795
959,3.989259719848633
960,3.8591508865356445
961,3.841296672821045
962,3.898040771484375
963,3.9459214210510254
964,3.8361124992370605
965,3.7867138385772705
966,3.8607535362243652
967,3.970791816711426
968,3.9271247386932373
969,3.993879556655884
970,3.9726548194885254
971,3.9429450035095215
972,3.767134666442871
973,3.904324531555176
974,3.923666000366211
975,3.841536045074463
976,3.875720500946045
977,3.9304909706115723
978,3.8996167182922363
979,3.8833611011505127
980,3.868757724761963
981,3.917551040649414
982,3.9404563903808594
983,3.896235227584839
984,3.8749289512634277
985,3.924931049346924
986,3.962362289428711
987,3.9981398582458496
988,3.8082962036132812
989,3.944334030151367
990,3.7847981452941895
991,3.7823517322540283
992,3.8811347484588623
993,3.8831353187561035
994,3.8047943115234375
995,3.9169530868530273
996,3.858361005783081
997,3.931975841522217
998,3.8598811626434326
999,3.8519740104675293
1000,3.94101619720459
1001,3.8106400966644287
1002,3.814863681793213
1003,3.7759687900543213
1004,3.8502120971679688
1005,3.9250335693359375
1006,3.845370292663574
1007,3.8473620414733887
1008,3.892000198364258
1009,3.8395049571990967
1010,3.769847869873047
1011,3.87508487701416
1012,3.8928751945495605
1013,3.759552240371704
1014,3.784456253051758
1015,3.8157198429107666
1016,3.809082508087158
1017,3.8763427734375
1018,3.900479316711426
1019,3.814654588699341
1020,3.826162815093994
1021,3.8375368118286133
1022,3.907980442047119
1023,3.957758903503418
1024,3.935929298400879
1025,3.789153814315796
1026,3.7637152671813965
1027,3.8454482555389404
1028,3.9562184810638428
1029,3.981245756149292
1030,3.900008201599121
1031,3.963250160217285
1032,3.838026285171509
1033,3.8719711303710938
1034,3.9328036308288574
1035,3.8803658485412598
1036,3.9995155334472656
1037,3.9327688217163086
1038,3.741109848022461
1039,3.956733226776123
1040,4.000100135803223
1041,3.8972978591918945
1042,3.9378931522369385
1043,3.970829486846924
1044,3.9525134563446045
1045,3.808885335922241
1046,3.93302845954895
1047,3.8542733192443848
1048,3.899033546447754
1049,3.868333101272583
1050,3.8963828086853027
1051,3.930972099304199
1052,3.885946273803711
1053,3.943866729736328
1054,3.9760701656341553
1055,3.8938612937927246
1056,3.762608051300049
1057,3.8669655323028564
1058,3.9259238243103027
1059,3.865309238433838
1060,3.8425424098968506
1061,3.8372678756713867
1062,3.7547683715820312
1063,3.8326902389526367
1064,3.867733955383301
1065,3.926007032394409
1066,3.916832685470581
1067,3.8744301795959473
1068,3.833712577819824
1069,3.8030004501342773
1070,3.8673043251037598
1071,3.8742008209228516
1072,3.8836052417755127
1073,3.7383298873901367
1074,3.650968074798584
1075,3.8715853691101074
1076,3.9938461780548096
1077,3.875725746154785
1078,3.8165183067321777
1079,3.79864239692688
1080,3.776817560195923
1081,3.7556004524230957
1082,3.868464946746826
1083,3.92136287689209
1084,3.8543906211853027
1085,3.835401773452759
1086,3.7957334518432617
1087,3.9413647651672363
1088,3.886775493621826
1089,3.895905017852783
1090,3.9085984230041504
1091,3.88069486618042
1092,3.7435595989227295
1093,3.748337745666504
1094,4.0343523025512695
1095,3.772031307220459
1096,3.8932714462280273
1097,3.89322566986084
1098,3.819136619567871
1099,3.7886996269226074
1100,3.8247947692871094
1101,3.813619613647461
1102,3.7788751125335693
1103,3.8400943279266357
1104,3.7893452644348145
1105,3.8349809646606445
1106,3.9017772674560547
1107,3.953143835067749
1108,3.8898253440856934
1109,3.797206401824951
1110,3.880856513977051
1111,3.9357664585113525
1112,3.804164409637451
1113,3.9398117065429688
1114,3.7883033752441406
1115,3.766873359680176
1116,3.7163195610046387
1117,3.74369478225708
1118,3.8813276290893555
1119,3.7609238624572754
1120,3.8568034172058105
1121,3.8216006755828857
1122,3.8071229457855225
1123,3.827648162841797
1124,3.844235420227051
1125,3.863098382949829
1126,3.816627264022827
1127,3.655977725982666
1128,3.817617893218994
1129,3.7641820907592773
1130,3.834171772003174
1131,3.8162193298339844
1132,3.8462319374084473
1133,3.676551342010498
1134,3.738004207611084
1135,3.679739475250244
1136,3.872422218322754
1137,3.8019015789031982
1138,3.900904417037964
1139,3.7738513946533203
1140,3.731031894683838
1141,3.8144569396972656
1142,3.7402777671813965
1143,3.713784694671631
1144,3.753737688064575
1145,3.800755500793457
1146,3.737511157989502
1147,3.854933738708496
1148,3.9061684608459473
1149,3.8451900482177734
1150,3.866821765899658
1151,3.899752140045166
1152,3.658768653869629
1153,3.7697510719299316
1154,3.743586778640747
1155,3.6477773189544678
1156,3.6986265182495117
1157,3.7766823768615723
1158,3.760230779647827
1159,3.7118425369262695
1160,3.7773985862731934
1161,3.815609931945801
1162,3.807523488998413
1163,3.7559823989868164
1164,3.6479856967926025
1165,3.7752981185913086
1166,3.7622170448303223
1167,3.8258204460144043
1168,3.7808711528778076
1169,3.8521902561187744
1170,3.6843409538269043
1171,3.7090861797332764
1172,3.8314576148986816
1173,3.776928663253784
1174,3.70810866355896
1175,3.6704185009002686
1176,3.699821710586548
1177,3.7467708587646484
1178,3.7957377433776855
1179,3.9213409423828125
1180,3.8221797943115234
1181,3.71591854095459
1182,3.718080997467041
1183,3.819467782974243
1184,3.7177340984344482
1185,3.82222843170166
1186,3.852874279022217
1187,3.7204012870788574
1188,3.730233669281006
1189,3.7274022102355957
1190,3.7030158042907715
1191,3.848477840423584
1192,3.833197832107544
1193,3.8577141761779785
1194,3.789083480834961
1195,3.654348373413086
1196,3.8887739181518555
1197,3.7084240913391113
1198,3.7931299209594727
1199,3.848393201828003
1200,3.8089516162872314
1201,3.651186466217041
1202,3.7910027503967285
1203,3.853257894515991
1204,3.7357263565063477
1205,3.841355800628662
1206,3.70853853225708
1207,3.7834558486938477
1208,3.778780460357666
1209,3.7570693492889404
1210,3.8387842178344727
1211,3.70772123336792
1212,3.6521685123443604
1213,3.72151517868042
1214,3.8614611625671387
1215,3.849243640899658
1216,3.8412814140319824
1217,3.66456937789917
1218,3.6365180015563965
1219,3.7568211555480957
1220,3.8450121879577637
1221,3.8449032306671143
1222,3.663578987121582
1223,3.8568499088287354
1224,3.710747003555298
1225,3.775020122528076
1226,3.764953851699829
1227,3.6776440143585205
1228,3.7784922122955322
1229,3.796928882598877
1230,3.6299188137054443
1231,3.813350200653076
1232,3.803384780883789
1233,3.725701093673706
1234,3.6301281452178955
1235,3.7788219451904297
1236,3.6905531883239746
1237,3.725541591644287
1238,3.869084358215332
1239,3.7745776176452637
1240,3.8677711486816406
1241,3.8883423805236816
1242,3.777583360671997
1243,3.809009313583374
1244,3.7510805130004883
1245,3.820279359817505
1246,3.7961082458496094
1247,3.7954702377319336
1248,3.679433584213257
1249,3.851325511932373
1250,3.7909419536590576
1251,3.762441396713257
1252,3.8411364555358887
1253,3.751636505126953
1254,3.8165290355682373
1255,3.818181037902832
1256,3.8228933811187744
1257,3.8729982376098633
1258,3.8554577827453613
1259,3.826674222946167
1260,3.7425918579101562
1261,3.772019863128662
1262,3.809878349304199
1263,3.794691324234009
1264,3.884129524230957
1265,3.800215482711792
1266,3.7105050086975098
1267,3.731144428253174
1268,3.75958251953125
1269,3.756795644760132
1270,3.706772804260254
1271,3.6352133750915527
1272,3.749650478363037
1273,3.635153293609619
1274,3.7719454765319824
1275,3.8085343837738037
1276,3.8721697330474854
1277,3.6909217834472656
1278,3.752586603164673
1279,3.66565203666687
1280,3.779480218887329
1281,3.7218985557556152
1282,3.7838571071624756
1283,3.8164687156677246
1284,3.7366726398468018
1285,3.854306221008301
1286,3.7272934913635254
1287,3.683712959289551
1288,3.8001468181610107
1289,3.708645820617676
1290,3.6620349884033203
1291,3.797804832458496
1292,3.876471996307373
1293,3.7475337982177734
1294,3.6928749084472656
1295,3.7210490703582764
1296,3.6766910552978516
1297,3.740156650543213
1298,3.752457618713379
1299,3.8274290561676025
1300,3.8298497200012207
1301,3.634267568588257
1302,3.7861478328704834
1303,3.801156520843506
1304,3.8606128692626953
1305,3.8852832317352295
1306,3.798020839691162
1307,3.7620015144348145
1308,3.6495180130004883
1309,3.793663501739502
1310,3.887333869934082
1311,3.8212671279907227
1312,3.761150360107422
1313,3.8072125911712646
1314,3.828902244567871
1315,3.887911796569824
1316,3.8642168045043945
1317,3.8646349906921387
1318,3.7811458110809326
1319,3.685054063796997
1320,3.814307689666748
1321,3.772024631500244
1322,3.82944393157959
1323,3.9416613578796387
1324,3.989495277404785
1325,3.826695680618286
1326,3.7480783462524414
1327,3.7101688385009766
1328,3.8388237953186035
1329,3.8811428546905518
1330,3.8276302814483643
